document_id,employee_id,document_type,document_status,received_date,effective_date,expiration_date,last_updated_date
DOC-01835,EMP-0858,I-9,Complete,2020-10-19,2020-10-16,,2021-12-26
DOC-01836,EMP-0859,Offer Letter,Complete,2026-01-25,2026-01-31,,2026-04-23
DOC-01837,EMP-0859,I-9,Complete,2026-01-31,2026-01-31,,2026-06-13
DOC-01838,EMP-0860,Offer Letter,Complete,2021-05-02,2021-05-05,,2021-07-01
DOC-01839,EMP-0860,I-9,Complete,2021-05-08,2021-05-05,,2025-06-11
DOC-01840,EMP-0860,Offboarding Form,Complete,2024-08-24,2024-08-24,,2026-08-29
DOC-01841,EMP-0861,Offer Letter,Complete,2016-04-14,2016-04-16,,2016-12-19
DOC-01842,EMP-0861,I-9,Complete,2016-04-17,2016-04-16,,2026-04-06
DOC-01843,EMP-0862,Offer Letter,Complete,2017-12-17,2017-12-18,,2023-04-01
DOC-01844,EMP-0862,I-9,Complete,2017-12-20,2017-12-18,,2026-05-16
DOC-01845,EMP-0863,Offer Letter,Complete,2025-06-05,2025-06-13,,2026-01-16
DOC-01846,EMP-0863,I-9,Complete,2025-06-13,2025-06-13,,2026-03-24
DOC-01847,EMP-0864,Offer Letter,Complete,2018-03-12,2018-03-14,,2020-01-03
DOC-01848,EMP-0864,I-9,Complete,2018-03-14,2018-03-14,,2024-10-24
DOC-01849,EMP-0865,Offer Letter,Complete,2022-03-14,2022-03-14,,2022-10-23
DOC-01850,EMP-0865,I-9,Complete,2022-03-16,2022-03-14,,2025-04-29
DOC-01851,EMP-0866,Offer Letter,Complete,2025-11-17,2025-11-25,,2026-03-14
DOC-01852,EMP-0866,I-9,Complete,2025-11-25,2025-11-25,,2026-06-05
DOC-01853,EMP-0867,Offer Letter,Complete,2018-11-10,2018-11-15,,2023-12-24
DOC-01854,EMP-0867,I-9,Complete,2018-11-16,2018-11-15,,2019-12-22
DOC-01855,EMP-0868,Offer Letter,Complete,2017-02-28,2017-02-28,,2023-12-25
DOC-01856,EMP-0868,I-9,Complete,2017-03-03,2017-02-28,,2021-05-31
DOC-01857,EMP-0869,Offer Letter,Complete,2019-02-17,2019-02-24,,2022-02-24
DOC-01858,EMP-0869,I-9,Complete,2019-02-27,2019-02-24,,2026-02-28
DOC-01859,EMP-0870,Offer Letter,Complete,2017-07-13,2017-07-23,,2025-07-11
DOC-01860,EMP-0870,I-9,Complete,2017-07-26,2017-07-23,,2025-12-09
DOC-01861,EMP-0871,Offer Letter,Complete,2025-10-30,2025-11-01,,2025-12-17
DOC-01862,EMP-0871,I-9,Complete,2025-11-04,2025-11-01,,2025-12-01
DOC-01863,EMP-0872,Offer Letter,Complete,2023-07-21,2023-07-28,,2025-06-06
DOC-01864,EMP-0872,I-9,Complete,2023-07-29,2023-07-28,,2024-09-20
DOC-01865,EMP-0873,Offer Letter,Complete,2020-03-17,2020-03-18,,2022-05-23
DOC-01866,EMP-0873,I-9,Complete,2020-03-20,2020-03-18,,2025-09-07
DOC-01867,EMP-0874,Offer Letter,Complete,2022-07-22,2022-07-25,,2023-04-20
DOC-01868,EMP-0874,I-9,Complete,2022-07-28,2022-07-25,,2026-08-20
DOC-01869,EMP-0875,Offer Letter,Complete,2018-12-29,2018-12-30,,2026-07-13
DOC-01870,EMP-0875,I-9,Complete,2018-12-31,2018-12-30,,2022-12-01
DOC-01871,EMP-0876,Offer Letter,Complete,2022-06-13,2022-06-23,,2024-06-25
DOC-01872,EMP-0876,I-9,Complete,2022-06-24,2022-06-23,,2023-08-22
DOC-01873,EMP-0877,Offer Letter,Complete,2024-06-12,2024-06-13,,2025-02-28
DOC-01874,EMP-0877,I-9,Complete,2024-06-13,2024-06-13,,2026-01-11
DOC-01875,EMP-0878,Offer Letter,Complete,2020-03-20,2020-03-30,,2022-09-17
DOC-01876,EMP-0878,I-9,Complete,2020-04-01,2020-03-30,,2024-08-29
DOC-01877,EMP-0879,Offer Letter,Complete,2023-11-01,2023-11-07,,2025-01-12
DOC-01878,EMP-0879,I-9,Complete,2023-11-09,2023-11-07,,2025-06-01
DOC-01879,EMP-0880,Offer Letter,Complete,2022-08-04,2022-08-04,,2023-07-10
DOC-01880,EMP-0880,I-9,Complete,2022-08-05,2022-08-04,,2024-09-18
DOC-01881,EMP-0881,Offer Letter,Complete,2024-09-14,2024-09-15,,2025-09-27
DOC-01882,EMP-0881,I-9,Complete,2024-09-17,2024-09-15,,2026-02-11
DOC-01883,EMP-0882,Offer Letter,Complete,2024-05-07,2024-05-16,,2024-07-07
DOC-01884,EMP-0882,I-9,Complete,2024-05-16,2024-05-16,,2025-11-21
DOC-01885,EMP-0883,Offer Letter,Complete,2024-03-12,2024-03-16,,2024-06-11
DOC-01886,EMP-0883,I-9,Complete,2024-03-17,2024-03-16,,2024-10-24
DOC-01887,EMP-0884,Offer Letter,Complete,2024-02-07,2024-02-10,,2026-06-15
DOC-01888,EMP-0884,I-9,Complete,2024-02-13,2024-02-10,,2025-12-28
DOC-01889,EMP-0885,Offer Letter,Complete,2025-11-11,2025-11-14,,2026-03-08
DOC-01890,EMP-0885,I-9,Complete,2025-11-17,2025-11-14,,2026-04-26
DOC-01891,EMP-0886,Offer Letter,Complete,2025-09-18,2025-09-24,,2026-04-25
DOC-01892,EMP-0886,I-9,Complete,2025-09-26,2025-09-24,,2026-08-28
DOC-01893,EMP-0887,Offer Letter,Complete,2023-04-29,2023-05-09,,2025-11-11
DOC-01894,EMP-0887,I-9,Complete,2023-05-10,2023-05-09,,2025-01-14
DOC-01895,EMP-0887,Offboarding Form,Complete,2023-07-11,2023-07-11,,2026-08-29
DOC-01896,EMP-0888,Offer Letter,Complete,2020-08-02,2020-08-02,,2021-06-20
DOC-01897,EMP-0888,I-9,Complete,2020-08-02,2020-08-02,,2021-08-19
DOC-01898,EMP-0889,Offer Letter,Complete,2020-07-10,2020-07-16,,2020-12-09
DOC-01899,EMP-0889,I-9,Complete,2020-07-19,2020-07-16,,2024-04-17
DOC-01900,EMP-0889,Offboarding Form,Complete,2021-11-29,2021-11-29,,2026-08-29
DOC-01901,EMP-0890,Offer Letter,Complete,2025-01-16,2025-01-25,,2026-07-10
DOC-01902,EMP-0890,I-9,Complete,2025-01-27,2025-01-25,,2026-08-17
DOC-01903,EMP-0891,Offer Letter,Complete,2016-08-03,2016-08-04,,2022-09-26
DOC-01904,EMP-0891,I-9,Complete,2016-08-06,2016-08-04,,2017-10-24
DOC-01905,EMP-0892,Offer Letter,Complete,2019-01-21,2019-01-30,,2023-05-29
DOC-01906,EMP-0892,I-9,Complete,2019-02-02,2019-01-30,,2026-04-18
DOC-01907,EMP-0893,Offer Letter,Complete,2017-03-21,2017-03-26,,2017-11-19
DOC-01908,EMP-0893,I-9,Complete,2017-03-29,2017-03-26,,2024-05-22
DOC-01909,EMP-0894,Offer Letter,Complete,2019-02-02,2019-02-07,,2021-04-17
DOC-01910,EMP-0894,I-9,Complete,2019-02-07,2019-02-07,,2026-07-23
DOC-01911,EMP-0895,Offer Letter,Complete,2024-10-20,2024-10-26,,2026-03-29
DOC-01912,EMP-0895,I-9,Complete,2024-10-28,2024-10-26,,2025-03-25
DOC-01913,EMP-0896,Offer Letter,Complete,2022-09-20,2022-09-20,,2024-07-24
DOC-01914,EMP-0896,I-9,Complete,2022-09-23,2022-09-20,,2024-10-02
DOC-01915,EMP-0897,Offer Letter,Complete,2016-02-04,2016-02-09,,2017-08-28
DOC-01916,EMP-0897,I-9,Complete,2016-02-10,2016-02-09,,2024-09-17
DOC-01917,EMP-0898,Offer Letter,Complete,2016-11-23,2016-11-25,,2019-06-11
DOC-01918,EMP-0898,I-9,Complete,2016-11-26,2016-11-25,,2023-02-09
DOC-01919,EMP-0899,Offer Letter,Complete,2019-01-31,2019-02-03,,2021-02-10
DOC-01920,EMP-0899,I-9,Complete,2019-02-04,2019-02-03,,2019-09-06
DOC-01921,EMP-0899,Offboarding Form,Complete,2022-12-17,2022-12-17,,2026-08-29
DOC-01922,EMP-0900,Offer Letter,Complete,2026-04-30,2026-05-09,,2026-07-29
DOC-01923,EMP-0900,I-9,Complete,2026-05-11,2026-05-09,,2026-06-09
DOC-01924,EMP-0901,Offer Letter,Complete,2021-04-25,2021-05-03,,2023-10-21
DOC-01925,EMP-0901,I-9,Complete,2021-05-05,2021-05-03,,2022-01-29
DOC-01926,EMP-0902,Offer Letter,Complete,2023-01-28,2023-02-02,,2025-09-05
DOC-01927,EMP-0902,I-9,Complete,2023-02-03,2023-02-02,,2024-11-24
DOC-01928,EMP-0903,Offer Letter,Complete,2025-01-23,2025-02-01,,2026-02-23
DOC-01929,EMP-0903,I-9,Complete,2025-02-04,2025-02-01,,2025-09-09
DOC-01930,EMP-0903,Offboarding Form,Complete,2025-10-19,2025-10-19,,2026-08-29
DOC-01931,EMP-0904,Offer Letter,Complete,2020-06-21,2020-06-30,,2020-07-18
DOC-01932,EMP-0904,I-9,Complete,2020-06-30,2020-06-30,,2024-06-06
DOC-01933,EMP-0905,Offer Letter,Complete,2018-01-10,2018-01-15,,2021-07-22
DOC-01934,EMP-0905,I-9,Complete,2018-01-15,2018-01-15,,2019-11-19
DOC-01935,EMP-0906,Offer Letter,Complete,2019-04-22,2019-04-29,,2024-07-25
DOC-01936,EMP-0906,I-9,Complete,2019-04-29,2019-04-29,,2019-07-04
DOC-01937,EMP-0907,Offer Letter,Complete,2022-11-15,2022-11-19,,2023-11-14
DOC-01938,EMP-0907,I-9,Complete,2022-11-20,2022-11-19,,2024-07-22
DOC-01939,EMP-0908,Offer Letter,Complete,2023-11-01,2023-11-11,,2024-02-04
DOC-01940,EMP-0908,I-9,Complete,2023-11-14,2023-11-11,,2026-02-25
DOC-01941,EMP-0909,Offer Letter,Complete,2024-04-21,2024-04-25,,2025-03-10
DOC-01942,EMP-0909,I-9,Complete,2024-04-27,2024-04-25,,2024-12-26
DOC-01943,EMP-0910,Offer Letter,Complete,2023-02-11,2023-02-15,,2025-01-20
DOC-01944,EMP-0910,I-9,Complete,2023-02-16,2023-02-15,,2025-11-30
DOC-01945,EMP-0911,Offer Letter,Complete,2024-11-11,2024-11-13,,2025-05-28
DOC-01946,EMP-0911,I-9,Complete,2024-11-15,2024-11-13,,2025-06-19
DOC-01947,EMP-0912,Offer Letter,Complete,2018-01-21,2018-01-25,,2020-03-28
DOC-01948,EMP-0912,I-9,Complete,2018-01-27,2018-01-25,,2024-03-10
DOC-01949,EMP-0913,Offer Letter,Complete,2024-07-31,2024-08-08,,2025-12-25
DOC-01950,EMP-0913,I-9,Complete,2024-08-09,2024-08-08,,2025-11-08
DOC-01951,EMP-0914,Offer Letter,Complete,2020-10-02,2020-10-09,,2023-06-26
DOC-01952,EMP-0914,I-9,Complete,2020-10-11,2020-10-09,,2021-08-19
DOC-01953,EMP-0915,Offer Letter,Complete,2017-08-09,2017-08-11,,2025-01-06
DOC-01954,EMP-0915,I-9,Complete,2017-08-13,2017-08-11,,2021-07-18
DOC-01955,EMP-0916,Offer Letter,Complete,2017-07-24,2017-07-24,,2023-07-22
DOC-01956,EMP-0916,I-9,Complete,2017-07-27,2017-07-24,,2023-07-30
DOC-01957,EMP-0917,Offer Letter,Complete,2017-06-13,2017-06-15,,2018-08-06
DOC-01958,EMP-0917,I-9,Complete,2017-06-17,2017-06-15,,2019-10-04
DOC-01959,EMP-0918,Offer Letter,Complete,2019-03-30,2019-04-06,,2022-06-19
DOC-01960,EMP-0918,I-9,Complete,2019-04-06,2019-04-06,,2021-06-28
DOC-01961,EMP-0919,Offer Letter,Complete,2025-04-01,2025-04-04,,2026-08-13
DOC-01962,EMP-0919,I-9,Complete,2025-04-05,2025-04-04,,2025-12-11
DOC-01963,EMP-0919,Offboarding Form,Complete,2026-05-19,2026-05-19,,2026-08-29
DOC-01964,EMP-0920,Offer Letter,Complete,2018-02-04,2018-02-10,,2021-09-02
DOC-01965,EMP-0920,I-9,Complete,2018-02-11,2018-02-10,,2020-06-08
DOC-01966,EMP-0921,Offer Letter,Complete,2022-01-24,2022-01-26,,2024-12-11
DOC-01967,EMP-0921,I-9,Complete,2022-01-28,2022-01-26,,2022-08-26
DOC-01968,EMP-0922,Offer Letter,Complete,2016-10-24,2016-11-02,,2026-04-10
DOC-01969,EMP-0922,I-9,Complete,2016-11-05,2016-11-02,,2017-01-17
DOC-01970,EMP-0923,Offer Letter,Complete,2023-08-08,2023-08-09,,2025-05-02
DOC-01971,EMP-0923,I-9,Complete,2023-08-12,2023-08-09,,2025-12-06
DOC-01972,EMP-0924,Offer Letter,Complete,2023-01-06,2023-01-08,,2026-01-29
DOC-01973,EMP-0924,I-9,Complete,2023-01-11,2023-01-08,,2025-06-11
DOC-01974,EMP-0925,Offer Letter,Complete,2017-05-13,2017-05-16,,2020-04-07
DOC-01975,EMP-0925,I-9,Complete,2017-05-16,2017-05-16,,2022-11-07
DOC-01976,EMP-0926,Offer Letter,Complete,2021-04-21,2021-04-21,,2026-07-20
DOC-01977,EMP-0926,I-9,Complete,2021-04-23,2021-04-21,,2022-11-04
DOC-01978,EMP-0926,Offboarding Form,Complete,2021-10-21,2021-10-21,,2026-08-29
DOC-01979,EMP-0927,Offer Letter,Complete,2018-01-15,2018-01-15,,2019-11-15
DOC-01980,EMP-0927,I-9,Complete,2018-01-17,2018-01-15,,2020-05-20
DOC-01981,EMP-0928,Offer Letter,Complete,2018-09-24,2018-09-24,,2020-09-23
DOC-01982,EMP-0928,I-9,Complete,2018-09-24,2018-09-24,,2023-12-14
DOC-01983,EMP-0929,Offer Letter,Complete,2018-03-24,2018-04-02,,2022-08-21
DOC-01984,EMP-0929,I-9,Complete,2018-04-04,2018-04-02,,2019-08-19
DOC-01985,EMP-0930,Offer Letter,Complete,2018-11-26,2018-11-27,,2019-01-11
DOC-01986,EMP-0930,I-9,Complete,2018-11-29,2018-11-27,,2023-05-04
DOC-01987,EMP-0931,Offer Letter,Complete,2017-03-20,2017-03-27,,2019-09-03
DOC-01988,EMP-0931,I-9,Complete,2017-03-27,2017-03-27,,2020-12-20
DOC-01989,EMP-0932,Offer Letter,Complete,2024-01-05,2024-01-15,,2025-08-06
DOC-01990,EMP-0932,I-9,Complete,2024-01-16,2024-01-15,,2026-06-29
DOC-01991,EMP-0933,Offer Letter,Complete,2025-03-24,2025-03-24,,2026-02-18
DOC-01992,EMP-0933,I-9,Complete,2025-03-25,2025-03-24,,2025-11-06
DOC-01993,EMP-0934,Offer Letter,Complete,2019-03-29,2019-03-29,,2020-11-16
DOC-01994,EMP-0934,I-9,Complete,2019-03-29,2019-03-29,,2025-08-22
DOC-01995,EMP-0935,Offer Letter,Complete,2017-02-02,2017-02-11,,2025-04-07
DOC-01996,EMP-0935,I-9,Complete,2017-02-13,2017-02-11,,2020-05-23
DOC-01997,EMP-0936,Offer Letter,Complete,2022-04-24,2022-04-27,,2024-12-19
DOC-01998,EMP-0936,I-9,Complete,2022-04-27,2022-04-27,,2022-09-14
DOC-01999,EMP-0937,Offer Letter,Complete,2019-01-23,2019-01-26,,2024-08-12
DOC-02000,EMP-0937,I-9,Complete,2019-01-27,2019-01-26,,2023-11-05
DOC-02001,EMP-0938,Offer Letter,Complete,2019-03-16,2019-03-23,,2023-10-13
DOC-02002,EMP-0938,I-9,Complete,2019-03-26,2019-03-23,,2023-08-20
DOC-02003,EMP-0939,Offer Letter,Complete,2026-04-21,2026-04-29,,2026-05-01
DOC-02004,EMP-0939,I-9,Complete,2026-05-01,2026-04-29,,2026-08-22
DOC-02005,EMP-0940,Offer Letter,Complete,2022-03-09,2022-03-18,,2023-02-26
DOC-02006,EMP-0940,I-9,Complete,2022-03-20,2022-03-18,,2024-11-14
DOC-02007,EMP-0941,Offer Letter,Complete,2019-10-07,2019-10-15,,2022-03-24
DOC-02008,EMP-0941,I-9,Complete,2019-10-17,2019-10-15,,2024-05-29
DOC-02009,EMP-0942,Offer Letter,Complete,2020-04-10,2020-04-19,,2023-02-14
DOC-02010,EMP-0942,I-9,Complete,2020-04-19,2020-04-19,,2025-07-07
DOC-02011,EMP-0943,Offer Letter,Complete,2020-08-14,2020-08-24,,2020-12-27
DOC-02012,EMP-0943,I-9,Complete,2020-08-25,2020-08-24,,2024-07-25
DOC-02013,EMP-0944,Offer Letter,Complete,2022-12-30,2023-01-08,,2024-02-17
DOC-02014,EMP-0944,I-9,Complete,2023-01-11,2023-01-08,,2025-02-27
DOC-02015,EMP-0944,Offboarding Form,Complete,2024-03-13,2024-03-13,,2026-08-29
DOC-02016,EMP-0945,Offer Letter,Complete,2022-05-28,2022-06-02,,2022-10-09
DOC-02017,EMP-0945,I-9,Complete,2022-06-02,2022-06-02,,2023-07-04
DOC-02018,EMP-0946,Offer Letter,Complete,2020-04-28,2020-05-05,,2026-08-11
DOC-02019,EMP-0946,I-9,Complete,2020-05-06,2020-05-05,,2024-10-10
DOC-02020,EMP-0947,Offer Letter,Complete,2023-10-23,2023-10-23,,2024-04-21
DOC-02021,EMP-0947,I-9,Complete,2023-10-23,2023-10-23,,2026-01-10
DOC-02022,EMP-0948,Offer Letter,Complete,2022-02-02,2022-02-08,,2026-08-10
DOC-02023,EMP-0948,I-9,Complete,2022-02-09,2022-02-08,,2023-06-20
DOC-02024,EMP-0949,Offer Letter,Complete,2018-08-26,2018-08-29,,2026-07-08
DOC-02025,EMP-0949,I-9,Complete,2018-08-31,2018-08-29,,2021-12-21
DOC-02026,EMP-0950,Offer Letter,Complete,2020-01-16,2020-01-19,,2023-06-18
DOC-02027,EMP-0950,I-9,Complete,2020-01-19,2020-01-19,,2020-11-30
DOC-02028,EMP-0950,Offboarding Form,Complete,2023-06-06,2023-06-06,,2026-08-29
DOC-02029,EMP-0951,Offer Letter,Complete,2025-05-24,2025-05-26,,2025-07-09
DOC-02030,EMP-0951,I-9,Complete,2025-05-29,2025-05-26,,2025-11-13
DOC-02031,EMP-0952,Offer Letter,Complete,2024-09-19,2024-09-20,,2024-11-06
DOC-02032,EMP-0952,I-9,Complete,2024-09-23,2024-09-20,,2024-11-23
DOC-02033,EMP-0953,Offer Letter,Complete,2026-01-30,2026-02-04,,2026-02-15
DOC-02034,EMP-0953,I-9,Complete,2026-02-06,2026-02-04,,2026-03-02
DOC-02035,EMP-0954,Offer Letter,Complete,2016-10-17,2016-10-17,,2021-02-13
DOC-02036,EMP-0954,I-9,Complete,2016-10-19,2016-10-17,,2019-01-29
DOC-02037,EMP-0955,Offer Letter,Complete,2018-12-10,2018-12-17,,2025-04-28
DOC-02038,EMP-0955,I-9,Complete,2018-12-19,2018-12-17,,2019-12-02
DOC-02039,EMP-0955,Offboarding Form,Complete,2021-02-15,2021-02-15,,2026-08-29
DOC-02040,EMP-0956,Offer Letter,Complete,2025-02-08,2025-02-12,,2025-07-18
DOC-02041,EMP-0956,I-9,Complete,2025-02-12,2025-02-12,,2025-07-13
DOC-02042,EMP-0957,Offer Letter,Complete,2025-09-22,2025-09-29,,2026-08-21
DOC-02043,EMP-0957,I-9,Complete,2025-09-30,2025-09-29,,2026-06-26
DOC-02044,EMP-0958,Offer Letter,Complete,2017-11-04,2017-11-10,,2021-11-13
DOC-02045,EMP-0958,I-9,Complete,2017-11-10,2017-11-10,,2017-12-17
DOC-02046,EMP-0958,Offboarding Form,Complete,2022-05-06,2022-05-06,,2026-08-29
DOC-02047,EMP-0959,Offer Letter,Complete,2016-09-23,2016-09-28,,2024-03-09
DOC-02048,EMP-0959,I-9,Complete,2016-10-01,2016-09-28,,2018-08-13
DOC-02049,EMP-0960,Offer Letter,Complete,2021-05-27,2021-06-05,,2025-03-06
DOC-02050,EMP-0960,I-9,Complete,2021-06-06,2021-06-05,,2026-08-01
DOC-02051,EMP-0961,Offer Letter,Complete,2017-01-07,2017-01-07,,2017-10-03
DOC-02052,EMP-0961,I-9,Complete,2017-01-07,2017-01-07,,2020-08-13
DOC-02053,EMP-0962,Offer Letter,Complete,2024-01-17,2024-01-17,,2024-10-03
DOC-02054,EMP-0962,I-9,Complete,2024-01-19,2024-01-17,,2025-04-18
DOC-02055,EMP-0963,Offer Letter,Complete,2021-12-16,2021-12-16,,2022-02-10
DOC-02056,EMP-0963,I-9,Complete,2021-12-18,2021-12-16,,2024-12-08
DOC-02057,EMP-0964,Offer Letter,Complete,2025-01-16,2025-01-25,,2026-07-14
DOC-02058,EMP-0964,I-9,Complete,2025-01-26,2025-01-25,,2026-04-23
DOC-02059,EMP-0965,Offer Letter,Complete,2018-04-10,2018-04-16,,2025-04-05
DOC-02060,EMP-0965,I-9,Complete,2018-04-17,2018-04-16,,2023-10-28
DOC-02061,EMP-0966,Offer Letter,Complete,2023-04-25,2023-05-03,,2025-08-01
DOC-02062,EMP-0966,I-9,Complete,2023-05-05,2023-05-03,,2025-09-14
DOC-02063,EMP-0967,Offer Letter,Complete,2018-06-20,2018-06-22,,2021-07-10
DOC-02064,EMP-0967,I-9,Complete,2018-06-24,2018-06-22,,2023-12-11
DOC-02065,EMP-0968,Offer Letter,Complete,2016-07-15,2016-07-22,,2024-10-05
DOC-02066,EMP-0968,I-9,Complete,2016-07-22,2016-07-22,,2018-10-02
DOC-02067,EMP-0969,Offer Letter,Complete,2023-02-11,2023-02-18,,2024-12-27
DOC-02068,EMP-0969,I-9,Complete,2023-02-21,2023-02-18,,2024-01-03
DOC-02069,EMP-0970,Offer Letter,Complete,2025-12-24,2025-12-29,,2026-03-17
DOC-02070,EMP-0970,I-9,Complete,2025-12-30,2025-12-29,,2026-07-17
DOC-02071,EMP-0970,Offboarding Form,Complete,2026-05-25,2026-05-25,,2026-08-29
DOC-02072,EMP-0971,Offer Letter,Complete,2026-01-09,2026-01-11,,2026-08-04
DOC-02073,EMP-0971,I-9,Complete,2026-01-12,2026-01-11,,2026-05-06
DOC-02074,EMP-0972,Offer Letter,Complete,2025-10-29,2025-11-08,,2026-02-18
DOC-02075,EMP-0972,I-9,Complete,2025-11-09,2025-11-08,,2026-06-02
DOC-02076,EMP-0973,Offer Letter,Complete,2017-12-15,2017-12-16,,2019-07-28
DOC-02077,EMP-0973,I-9,Complete,2017-12-19,2017-12-16,,2021-01-15
DOC-02078,EMP-0974,Offer Letter,Complete,2023-01-30,2023-01-31,,2023-10-30
DOC-02079,EMP-0974,I-9,Complete,2023-02-01,2023-01-31,,2025-07-13
DOC-02080,EMP-0975,Offer Letter,Complete,2020-08-18,2020-08-19,,2021-04-01
DOC-02081,EMP-0975,I-9,Complete,2020-08-22,2020-08-19,,2023-05-29
DOC-02082,EMP-0976,Offer Letter,Complete,2020-05-04,2020-05-09,,2022-01-06
DOC-02083,EMP-0976,I-9,Complete,2020-05-09,2020-05-09,,2020-05-27
DOC-02084,EMP-0977,Offer Letter,Complete,2022-05-14,2022-05-14,,2022-10-15
DOC-02085,EMP-0977,I-9,Complete,2022-05-14,2022-05-14,,2024-09-01
DOC-02086,EMP-0977,Offboarding Form,Complete,2025-05-31,2025-05-31,,2026-08-29
DOC-02087,EMP-0978,Offer Letter,Complete,2025-04-16,2025-04-22,,2025-05-08
DOC-02088,EMP-0978,I-9,Complete,2025-04-22,2025-04-22,,2026-01-20
DOC-02089,EMP-0979,Offer Letter,Complete,2019-10-26,2019-10-30,,2023-04-14
DOC-02090,EMP-0979,I-9,Complete,2019-10-31,2019-10-30,,2024-06-24
DOC-02091,EMP-0979,Offboarding Form,Complete,2021-04-15,2021-04-15,,2026-08-29
DOC-02092,EMP-0980,Offer Letter,Complete,2016-05-09,2016-05-10,,2019-05-18
DOC-02093,EMP-0980,I-9,Complete,2016-05-13,2016-05-10,,2017-04-24
DOC-02094,EMP-0981,Offer Letter,Complete,2017-05-19,2017-05-20,,2024-12-30
DOC-02095,EMP-0981,I-9,Complete,2017-05-20,2017-05-20,,2024-10-28
DOC-02096,EMP-0981,Offboarding Form,Complete,2017-10-15,2017-10-15,,2026-08-29
DOC-02097,EMP-0982,Offer Letter,Complete,2016-04-04,2016-04-07,,2016-04-14
DOC-02098,EMP-0982,I-9,Complete,2016-04-08,2016-04-07,,2017-09-01
DOC-02099,EMP-0982,Offboarding Form,Complete,2020-05-12,2020-05-12,,2026-08-29
DOC-02100,EMP-0983,Offer Letter,Complete,2025-06-25,2025-07-01,,2026-02-03
DOC-02101,EMP-0983,I-9,Complete,2025-07-02,2025-07-01,,2025-10-12
DOC-02102,EMP-0984,Offer Letter,Complete,2020-12-31,2021-01-06,,2026-03-12
DOC-02103,EMP-0984,I-9,Complete,2021-01-06,2021-01-06,,2024-07-29
DOC-02104,EMP-0985,Offer Letter,Complete,2022-06-06,2022-06-08,,2026-08-09
DOC-02105,EMP-0985,I-9,Complete,2022-06-10,2022-06-08,,2024-08-03
DOC-02106,EMP-0986,Offer Letter,Complete,2019-03-17,2019-03-25,,2025-05-02
DOC-02107,EMP-0986,I-9,Complete,2019-03-25,2019-03-25,,2025-09-24
DOC-02108,EMP-0987,Offer Letter,Complete,2016-09-16,2016-09-16,,2026-08-21
DOC-02109,EMP-0987,I-9,Complete,2016-09-16,2016-09-16,,2017-03-31
DOC-02110,EMP-0987,Offboarding Form,Complete,2023-09-22,2023-09-22,,2026-08-29
DOC-02111,EMP-0988,Offer Letter,Complete,2017-10-11,2017-10-20,,2021-02-10
DOC-02112,EMP-0988,I-9,Complete,2017-10-22,2017-10-20,,2020-06-08
DOC-02113,EMP-0989,Offer Letter,Complete,2016-07-01,2016-07-09,,2019-04-24
DOC-02114,EMP-0989,I-9,Complete,2016-07-11,2016-07-09,,2024-09-11
DOC-02115,EMP-0990,Offer Letter,Complete,2022-05-05,2022-05-06,,2026-01-29
DOC-02116,EMP-0990,I-9,Complete,2022-05-06,2022-05-06,,2025-09-20
DOC-02117,EMP-0991,Offer Letter,Complete,2024-04-16,2024-04-23,,2025-06-12
DOC-02118,EMP-0991,I-9,Complete,2024-04-24,2024-04-23,,2026-03-08
DOC-02119,EMP-0992,Offer Letter,Complete,2020-01-07,2020-01-08,,2020-05-21
DOC-02120,EMP-0992,I-9,Complete,2020-01-09,2020-01-08,,2025-03-27
DOC-02121,EMP-0992,Offboarding Form,Complete,2022-10-13,2022-10-13,,2026-08-29
DOC-02122,EMP-0993,Offer Letter,Complete,2025-08-07,2025-08-14,,2026-08-23
DOC-02123,EMP-0993,I-9,Complete,2025-08-17,2025-08-14,,2026-06-25
DOC-02124,EMP-0994,Offer Letter,Complete,2021-08-19,2021-08-27,,2022-07-18
DOC-02125,EMP-0994,I-9,Complete,2021-08-27,2021-08-27,,2026-05-28
DOC-02126,EMP-0995,Offer Letter,Complete,2020-01-18,2020-01-23,,2023-01-02
DOC-02127,EMP-0995,I-9,Complete,2020-01-24,2020-01-23,,2026-07-26
DOC-02128,EMP-0995,Offboarding Form,Complete,2026-08-02,2026-08-02,,2026-08-29
DOC-02129,EMP-0996,Offer Letter,Complete,2016-10-03,2016-10-12,,2019-06-28
DOC-02130,EMP-0996,I-9,Complete,2016-10-14,2016-10-12,,2022-10-04
DOC-02131,EMP-0997,Offer Letter,Complete,2017-09-24,2017-10-03,,2018-05-26
DOC-02132,EMP-0997,I-9,Complete,2017-10-04,2017-10-03,,2025-10-01
DOC-02133,EMP-0998,Offer Letter,Complete,2019-01-27,2019-01-28,,2021-02-19
DOC-02134,EMP-0998,I-9,Complete,2019-01-29,2019-01-28,,2023-03-29
DOC-02135,EMP-0999,Offer Letter,Complete,2019-05-26,2019-05-28,,2023-02-11
DOC-02136,EMP-0999,I-9,Complete,2019-05-29,2019-05-28,,2025-04-25
DOC-02137,EMP-1000,Offer Letter,Complete,2019-12-03,2019-12-06,,2021-11-07
DOC-02138,EMP-1000,I-9,Complete,2019-12-08,2019-12-06,,2024-08-02
